Text,Label
singar Arun raja and music Santhosh Narayanan semma,Positive
நான் பார்த்தவரையில் இவங்களுக்கு ஆதரவா ஒருத்தர்க்கூட பேசல ... இது அந்த திருநங்கைகள் கவனத்துக்கு போனா நல்லாருக்கும் ...,Positive
பிராமணர்கள் சார்பாக வாழ்த்துக்கள் படம் வெற்றி பெற‌,Positive
Endha record aa break pannunga da paapom thala da,Positive
Last dialogue sema matha actor ah kora solra fansku,Positive
சூதாட்டம் தொகு கௌரவர்களுடன் சூதாட்டத்தில் தருமர் தன் நாடு முதல் அனைத்தையும் இழந்த நிலையில் இறுதியாக பாண்டவர் மனைவியான #திரெளபதியை வைத்து சூதாடினார். ஆயினும் அங்கே சகுனியின் கபட ஆட்டத்தால் தருமர் தோல்வியடைந்தார். இதன் காரணமாக திரெளபதி கௌரவர்களுக்குச் அடிமையானாள்.  திரெளபதியின் குழந்தைகள் தொகு திரெளபதிக்கு பாண்டவர் ஐவர் மூலமாக உபபாண்டவர்கள் எனும் ஐந்து குழந்தைகள் பிறந்தனர்.,unknown_state
Masss marana mass kolakolli item,Positive
இப்படத்தில் விழுப்புரத்தை பிரபலமாக காட்டிய படக்குழுவினர் அனைவருக்கும் நன்றியை தெரிவித்துக்கொள்கிறேன் இவன் செ.ராஜசேகர் விழுப்புரம் பாஜக நகர இளைஞரணி,Positive
Thalaivar da.... Mass Cinema na yennanu Indiavku Sollikuduthe Ore Superstar.....,Positive
எல்லாம் ஏவ்வளவு கஷ்டப்பட்டு நடித்தாலும் ..விஜய் சேதுபதி..எதார்த்த நடிப்பு இதுலேயே தெரியுது மாஸ் அண்ணா,Positive
surya fans selvaragavan fans and u1 fans like here,unknown_state
Arun Vijay intro song Vera level,Positive
Ngk fair... Loading in ngk...... Marana masss.  ......,Positive
Watching again and again ...only for nadippin nayagan Suriya Anna,Positive
Movie டைட்டில் வேற வெச்சி இருக்கலாம் ஜாதி வெறி இன்னு,Positive
Dhanush fans therika viduranga trailer Vera kola mass verithanam 🤘,Positive
yen thalaivan ayaz irukkana superu   nallathaan irukkum pola pa,Positive
Keka beka short film ipo feature film ah super,Positive
Yaru yaru download paniyum .. YouTube la yae pakuringa repeated ah,Positive
vijai fans ellam mudinja alavukku disslike pottu manasa thethikonga.  ha ha ha ha ha ennudaiya aaruthal.,Positive
Sourashtra samuthaayam saarbaaga padam vetri pera vaalthukkal...,Positive
Thalaivaaa... Ennaa thalaivaaaa graphics idhuuu.....really dissapointed,Negative
ஒழுக்கங்கெட்ட தரங்கெட்ட திருநங்கைகளை நையபுடைத்து மாவு கட்டு போடுங்கடா,Negative
1:37 why blood some blood vj Anandhi yaru paatha,unknown_state
Kaithi na likes podunga   Bigil na dislike pannuga,Negative
Ithuku mella vfx betteraa panna chance aa illa mass vfx,Positive
Sari than da daiiii  Appudiyooo padam nalla irrutha sari,Positive
நாடக காதல் பன்னுவேர்க்கு இந்த பாடம் ஒரு சம்பவமாக இருக்கும்,Positive
#kappan 1st single #siriki.. On July 5..kappan rocks... 🤙🤙🤙,unknown_state
Teasar mokkaya irukku apo padam nalla irukkom.,Mixed_feelings
1M like varathu pola nalaki kuda sethu,Negative
1:05 Thalaivar wow.... padayappa dialogue Inga podungaya.... purinjavan like ah podu... FDFS,unknown_state
Fan Made na ipdithaan pa irukkum,Mixed_feelings
தேவேந்திர குல வேளாளர்கள்  சார்பாக படம் வெற்றி பெற வாழ்த்துகள்...,Positive
Enakku mattum dhan teaser la aadhavan saayal theriyudha,Mixed_feelings
மயன் அறக்கட்டளை மற்றும் விஸ்வகர்மா சமுதாயத்தின் சார்பாகவும் வாழ்த்துக்கள்,Positive
Sarkar Deepavali vedaa idthu 2.0 DeepavaliVeera level . Hollywood level,Positive
Otha எல்லாரும் அவன் அவன்  சமூகம் சார்பாக படம் வெற்றி பெற வாழ்த்துகளுனு சொல்லுவது தப்பு இல்லை நீங்காளும் இந்தியா வல்லரசு ஆக்க பாடுபடுவதாக ஒரு அய்யா சொல்லிடு பொனார் டா......,Negative
இந்தப் படம் நந்தகோபால் குமரன் டிரைலர் மாஸ் ஹிட் சூப்பர் ஒன்டர்புல்‌. நாம் சூர்யாஅண்ணா முதல் முதலாக ஒரு அரசியல்வாதியாக  நடித்துள்ளார். எனக்கு மிகவும் பிடித்துள்ளது. சாய் பல்லவி இவருக்கு ஜோடி சூப்பராக உள்ளது. அவர்களும் சூப்பராக சினிமா துறையில் நடித்து வருகிறார்கள். சூர்யா அண்ணா நடிப்பு எனக்கு மிகவும் கவர்ந்துள்ளது. சூர்யா அண்ணாவை எனக்கு மிகவும் பிடிக்கும். சூர்யாவைபோன்று வேற யாரும் இந்தப் படத்தில்கதாநாயகனாக நடித்து இருந்தாலும் அந்தந்த படம் அவர்களுக்கு சூப்பராக இருக்காது. இந்தப்படம் மாபெரும் புரட்சியை ஏற்படுத்தும். இந்தப் படம் வெற்றிப்படமாக அமைய எனது வாழ்த்துக்கள்.,Positive
Yaar koi mujhe tamil aur telegu languages sikha do,Positive
"என் பல நாள் ஆசை இப்படி ஒரு படம் யாரும் எடுக்கமாட்டங்கள என்று ,ரொம்ப நன்றி மோகன் அண்ணா",unknown_state
Wow wow wow.... suriya Anna,Positive
Orutharu mela neenga viswasam kaatradhukaga... Innoruthara yen Asinga paduthuringa... Mass thala...,Positive
Suriya annan hvy .......I love you anna,Positive
Trailer punda(ஏ) மொக்கய  இருக்கு  இதுல வாழ்த்துக்கள் ஓக்குதா !! படத்துக்கு பெயர் ‌ punda வச்சிருக்கான் பாரு   அவள பத்தி தெரிஞ்சுட்டு  வாழ்த்துங்கடா லவ்டேக்கா பாள் Command la பாத்தா   சாதி பெயர் சொல்லி வாழ்த்துருனோ திரௌபதி பேத்த புள்ளைங்களா !!!!!   திரௌபதிஈஈஈஈஈஈஈஈ,unknown_state
Jai Thalaiva I love Rajini sir fan,Positive
Tending no 1 soorarai potru                 No 2 pattasu                 No 3 psycho,unknown_state
Manju chechiiiiii njangal katta waiting aanu....,Positive
Thala mass I love you Anna,Positive
1:11 Ila Iron Man Pola Prakkiraru  Nalla Vela VJS Dubbing Iku Varala,Negative
oru tharapinarai patri mattume eduthuraidhu avargal mel irakam sambadhithu kondirukum anaivarukum thakka padhil koorum padamaga irukum ena nambukirene.....uzhaithu unna virumbamal kadhal endra peyaril vasadhi padaitha pengalai mattume kuri vaithu varum poi kadhal kondu thiriyum pragaspathihaluku sariyana padhil koorum padamaha amaiyum,Mixed_feelings
படம் வெற்றி பெற திருமலைநாயக்கரின் வாரிசுகள் நாயுடு சமுதாயத்தின் சார்பாக வாழ்த்துக்கள்,Positive
Suryaa annaaaaa Harris jayraj is back is Gud BGM,Positive
Oh my goddd thalaivaaaaaa theriiiii masssssssss,Positive
Indheee oru padam poodhum thalaivaaaa.... Naaan ungaleee marupadiyum parthutheeee.....,Positive
super vijay Anna your trailer semma mass,Positive
"Its true , naa college padikkumbodhe indha pasangallam solluvanunga  viduthalai siruthai katchila engalukku edhum love problem na ponna sethu vaippangannu solluvanunga",Positive
all thala fans 670 k like   varrano pls,Positive
Movie  kandippa 100% success movie  na ithu movie all kongu vellalar goundergal  sarppaga vazhthugal,Positive
En thalaivan  epovume mass da,Positive
dai punda pudikalana odi poiru una yaru nakka sona,Negative
Yava vanthalaum yanga thala gethu surya fans  like,unknown_state
Ennum oru rendu movie release aagatum... Aprm irukuthu,Mixed_feelings
Who is best.  Kangana - like  Priyanka - Comment,unknown_state
Sema trailer bro romba nal kalichu nala trailer pakura,Positive
20 mins 80k likes Awesome thala guyss,Mixed_feelings
Bgm semma yuvan mass surya mass,Positive
Nee karuvaraikku yen poganum Pappa anga irukura  undiyalayala sorandunuma pappa.,Mixed_feelings
"Vanakkam Da mapla , padam vetri pera , udaiyar caste in vazhthukal",Positive
டகால்டி    ஹிட்  ஆகிரும்  சர்வர்  சந்தேகம் தான்...,Mixed_feelings
0.75x patha dhan kekudhu da editor naaye ivalo fasta iruku..,Positive
Kekka bekka shortflim remake da dai.....ella sceneum athula varathu than.....do watch kekka bekka in youtube...same script!,unknown_state
Studio green is super banner good ever yaar,Positive
THALA DA WISH PRAJIN HARI SIDDIQ UMAR SUNIL LOKESH NAVEEN,unknown_state
Rajinikandh sir innum ungaluiku 30 vayasu than poga Vera level,Mixed_feelings
s3 over cops set aavla mass entry thalapathy ki dhaan eppavum Sri Lankan Veriyan,Positive
Jayam Ravi &director stupid fellow Rajini a yenda ezhukringa,Negative
Anna peaks Anna THE KING IS ON THE WAY STYLE KA BAAP THAILAVAR ROCKS,Negative
kv anand camera lovers hit like,unknown_state
"கடந்த இரண்டு நாளா , நாடக கோஷ்டியின் கதரல்  சத்தம் ரொம்பவே அதிகமா இருக்கு... Happiness movie, Thanks mohan.g",unknown_state
"Izukku meella wait panna mudiyala, Thalaaaaaaaaaaaaaaaaaaaaaaaaaaaa",Positive
Makkala nan makalukagave Nan (Across the politics) #ironLadyTN,unknown_state
Sirapana tharamana sambavangala inemae dha parka pora....for haters......young superstar is back....,Positive
போராட்ரதே தப்புனா போராட்ர சூழ்நிலைய உருவாக்ரதும்  தப்பு...,unknown_state
மேல் சாதின்னு சொல்ற ஒங்க எல்லா சாதியிலயும் உள்ள பெண்கள  குனிய வச்சி அவளுங்க ரெண்டு ஓட்டயிலயும் விட்டு ரொம்ப நல்லாவே ஓத்து தள்ளியிருக்குறன்டா,Mixed_feelings
Dhanush Anna va pidicgavanga like podunga,Positive
Semma ya iruku  Marana waiting  Jayamravi,Positive
Ohh equal ah maindain panereengala.. 🤣,Positive
Akshaykumar supper star Bollywood king daa,Positive
FULL ENTERTAINMENT IRUKU...apadiyea KAAPPAN umm Than,Positive
Solranu yaarum thapa eduthuka venam after death court aeh amma va acquest nu declare pananga erandhanala over ilana avanga with chinnama kooda jail la irunpanga ivangaluku biopic ah illa tamil makkal ausual ellam marandhutingala,Negative
viswasam fastest 190k dislikes world record,unknown_state
தேவேந்திர குல வேளாளர்கள் சார்பாக வாழ்த்துக்கள்.... வடக்கே வன்னியர் தெற்க்கே தேவேந்திரன்,Positive
Periyar silai ah odacha groups.. Comment Section la irukingala  Avaru sinthanai yai yum sithanthatthaiyum yaralaiyum azhikka mudiyadhu,Positive
Waste Moka nu solravanlam Moka pasanga moka movie paakuravanunga,Positive
தமிழகத்தில் சாதிய பெருமை தலைவிரித்தாடுகிறது என்பதை கீழே உள்ள கமெண்ட்களை படிக்கும் போதே தெரிகிறது... எத்தனை பெரியார் வந்தாலும் இவர்களை திருத்த முடியாது...,unknown_state
APo 96 la irnthu Maranama Irkura Onnuna Namma Thalaivar Sonnathu Mattum Than,Positive
Petta superstarKu nanum fandhan but nan vijay anna fan,Positive
Nallaa Thala Thala nu irukaru ajith..,Positive
"Veri konda parvai,,  therika vidalam thalafans",Positive
Trailer vera level vazhthukal kandipa pakkanum,Positive
Am thalapathy veriyan  Anna asuranuku marana waiting,Positive
adichi thooku song ketutu oru like potrunga,Positive
Nawaz Bhai and VJ Sethupathi fans hit like!!!!,Positive
Kadasi dialogue super thala ...... Thalapathy veriyan,Positive
Yenda Teaser ra vittu kittu irrukangae padhatha eppa da vidue vinga,unknown_state
100 hari padam patha mathuri irukuuu...suma sara saranuuu scenes pogudhu... Waiting to see in big screen....,Positive
Ellam ok but kadaisila antha fight scene vachiruka koodathu,Mixed_feelings
Trailer parthale theriyudhu yedho jathi kalavaram kelapa poraingo.....,Negative
Money money money neraya neraya neraya massss,Positive
கொங்கு நாட்டு மக்கள் மத்தியில் பெரும் வெற்றியடையும் இந்த படம்.....,unknown_state
Namaku thaviyanatha nama than adichi vanganum,Positive
"இன்னும் எத்தனை நாளைக்கு தாண்டா மேல் சாதி, கீழ் சாதி னு படங்கள் மூலமா மக்கள் கிட்ட பிரிவினைய உண்டாக்குவீங்க???? ஆஸ்பத்திரி ல மத்தவங்க குடுக்குற ரத்தத்துல மட்டும் இன்னும் நீங்க சாதி ய பார்க்கல??? சாதி மயி**னு",Mixed_feelings
anna.  super :-) bairavaa kolla masss,Positive
Mass  Dhanush  manju  vetri,Positive
அருவி இயக்குனரின் அடுத்த படைப்பு.. இப்படியும் சில உண்மையான கலைஞர்கள்.,Positive
"Nowadays they are not accepting what we are giving, asking more than 100 rs, if not they are cursing.",Negative
Thala koda compare panna yarukum thakuthi kidaiyathu mind it,Positive
Bigil veda kaithi tha semma movie,Positive
Yannda ngk moviku aprm  intha movie la cm aytra suriya,unknown_state
தேவர் சமுதாயம்  சார்பாக வெற்றிபெற வாழ்த்துக்கள்...,Positive
"தேவராட்டம்  பார்த்திருப்பீங்க  இது  வன்னியர்  ஆட்டம்,,,,  திரௌபதி  Waiting for movie",Positive
Kannir varuthu thalaiva epdi solane theryla enala mudila love u so much,Positive
eppavume namma thala thaan trending no 1,Positive
Teaser ah 100 time's ku mela pathavanga Mattum like podunga...,unknown_state
mass naathu vijay anna matum thanda,Positive
"திரெளபதி படம் வெற்றி பெற வாழ்த்துக்கள்,சிவகாசி 36பட்டி தேவர் சமுதாய சார்பாக வாழ்த்துகள்",Positive
வாரே வா.. எம்புட்டு ஜாதிய சீண்டிருக்காய்ங்க பயபுள்ளைங்க..  உண்மைய சொன்னா பொச்சு எரியுதோ.. ப்ளடி குருமா பாய்ஸ்,Negative
Yaru Ella morning varai trailer LA  Thala ya pathukite irupinga   Me papan,Positive
Aug 8 ku wait panravanga mattum like pannunga,Positive
"Apram yen suyama sindhikkaama, batmana copy panirkeenga ? Tell me.",Positive
"Ippolam friends Facebook la like podave yosikiranunga jeeva neenga veraa, this film definitely make victory",Positive
எனது திருமணத்தின் போது அத்து மீறி நுழைந்து ஆசிர்வாதம் என்ற பெயரில் பணத்தை கறாராக வாங்கிச் சென்றனர். முதலில் இவர்கள் கடவுள் கிடையாது. இவர்களை சிலர் அப்படி பார்ப்பதால் இப்படி அடாவடி செய்கின்றனர்.,Negative
Vera level VFX idhuku wait panadhuku thappae illa,Positive
Don't miss use Rajini thalaivar .....,Positive
"பெண் பிள்ளைகளை  பெற்ற அப்பாக்களுக்கு,குடும்பங்களுக்கு மட்டும் தான் தெரியும் காதல் நாடக திருமணத்தினால் ஏற்படும் வலி,வேதனை,அவமானங்கள்...   நன்றி அண்ணா Mohan G !!!காதல் நாடக திருமணத்தை மேடை போட்டு தோல் உறித்ததற்கு.....",Mixed_feelings
Ippidi oru padathukakathan ajith sir 2 years wait pannirukar endaka perumaya iruku,Positive
"தமிழ் குடிகளுக்குள் பகையை வன்மத்தை வளர்க்கும் படம் , அதே திருமா - ராமதாஸ் நாடகக்காதல் கதை , இது உருபடறதுக்கான வழியாக தெரியவில்லை , தமிழர்களை மீண்டும் மீண்டும் சாதியாக பிளக்கவைக்கும் படம் , தமிழர்கள் சக மனிதர்கள் மீது சாதிய வன்மம் வளர்க்கும் இதுபோன்ற படத்தை ஆதரிக்காமல் கடந்து செல்ல வேண்டும் !",Mixed_feelings
Hit like for Rajni sir and akki sir,Negative
4 minutes trailer ippotha pakkure.. editing vera level,Positive
Yenda katuringe  thirutuve matingada mokka padatukula part 2 veraiya,Negative
Trailer super padam vetri pera valthukal,Positive
Suriya Anna ...Ethana getup... U r the one &only  Nadippin Naayagan,Positive
Hari sir Selma.... movie mega hit,Positive
Hero will be a blockbuster for sk anna,Positive
20K likes left for 500K likes,unknown_state
Asusual vijay from sura madurey and vettaikaran,Mixed_feelings
Karaname illame dislike panara pakkigalla rathavandhi yeduppanga,Negative
"இவர்களின் அடாவடி"" சமுதாயத்தில் அதிகம்!",Negative
Podu Thakida Thakida..    ThaLa Vera Level.......ThaLa Fans Lam Like Ah Norukongooooo....!!!!,Positive
viswasam ula manithan ku viswasam katuvom,Mixed_feelings
மாயாவரம் போல சின்ன ஊர் எல்லாம் படத்துல வராதே இந்த டைரக்டர் பயபக்கி நம்ம ஊரா இருப்பானு நெனைக்கிறேன்,Positive
10 times ku mela teaser pathavanga like  podunga,unknown_state
Vera vera level thala..  Yuvan is back..,Positive
Surya fans intha movie trailera  like pannunga,unknown_state
Inga iruka uthamanunga evanum love pannitu dalit ponnu nu therinja udanae avala emathitu vittutu pogadhavanungala.... Enga pasanga dhan nadaga kadhal pandradhuku avasiyame ila... Nangalam padipula velaila nu munneri vandhutu irukom... Chilra thanama oru padatha eduthutu peruma pesitu irukanunga...,Negative
Ithellaam sarvvasaathaaranam for SURIYA ANNAN  KAATHIRIPPOM,Positive
"Ennathu ithu konjam kuda sense illama ,pakkum pothu kudava ungalukku antha ponnu j.j konjam kuda match agalanu thonala .....waste of time",Negative
Intha age la ipudi act panna mudiuma omg,Negative
Sathyama mokka trailer Looks like vijay movies in 2005 Hair style seems good & lets wait and watch,Positive
"I'm sk fan but vjs rombhaaaaaaaaaaaa ptikum anaaaaaaaaaaaaaaaaa ,acting Vera level",Positive
"அண்ணா செம மாஸ் ,படம் மாபெரும் வெற்றி பெறும்",Positive
Thalaiva................     VJS #lub,Positive
Vishwakarma(Achari) Sarbaga  padam vetri pera vazhthukkal,Positive
மதுரை மாவட்டம் முத்தரையர்கள் சார்பில் படம் வெற்றிபெற வாழ்த்துக்கள்..,Positive
Duraisingam always mass...#Sema   #Singam3 #S3,Positive
"vera vera vera level ,,,unbleavble ,,,,ini thala vettai aarambam",Positive
இந்த  பட  புண்டைய எடுத்து  வச்சிட்டு  தான்  ட்விட்டர் ல அந்த  ஊம்பு  ஊம்புனாங்களா  டைரக்டர்  சார்,Negative
mutta pasangala.. padam eduka sonna cartoon eduthu vechirkeenga,Negative
400 k Waiting for 1 m likes,Positive
Final touch.... thalaivar kalai suprr. Naa arasiyaluku varathu urithi,unknown_state
ரஜனி ரசிகர்களால் அகற்றப்பட்ட காட்சியையும் வெளியிடுமாறு கேட்டுக்கொள்கின்றோம்,Positive
21K left for 500K likes,unknown_state
🦁🦁அருமையான படம்  அனைத்து வன்னியர்கள் சார்பாக வாழ்த்துக்கள்🦁🦁,Positive
Any sri lanka suriya fans here .......,unknown_state
மக்கள் தலைவர் ரஜினிகாந்த் சர்ச்சை காட்சிகள் நீக்கம் கோமாளி படம் குழு  விதியோடு கூட விளையாடு தலைவர் யோட விளையாட தலைவர்,unknown_state
Rajani fans from Karnataka We want this rajani old style,Positive
THALAPATHI  First  Look  varattum,Positive
Phoenix Parava Maathiri Erikka Erikka Ezhunthu Varaan How Many People Watch This Diologue,Positive
Indha time miss aahudhu,Positive
Still trending #1 Sri Lanka,Positive
"Vada chennai sequel nenaichan, paravala ithuvam nala than iruku",Positive
Original : Kickin' it old skool (2007),unknown_state
சில திருநங்கைகள் மதிக்கும் படி இருக்கிறார்கள்... இவங்களை போன்றவர்களை எல்லாம் திருத்தவே முடியாது...ஓசில மங்களம் பாடுபவர்கள் தான் இவர்கள்,Mixed_feelings
Enna innum trending list la varala,Mixed_feelings
இந்த படம் வெற்றி பெற வாழ்த்துக்கள் ..,Positive
Bgm kagava padathuku ponnum da yeppaaaaaa,Positive
Marana masss #Surya #Yuvan #Selva,Positive
Telugu tamil okesari release cheyandi  pls,Positive
Marana massssssssss  karthik sir ur awesome,Mixed_feelings
Perfect dialogue ஓவியம் வரையரவன் தன் பிள்ளைக்கு என்ன சொல்லி தருவான்... ஓவியம் வரைய... எங்க அப்பா militaryகாரன் டா... கோலி விளையாடாவா சொல்லி தருவான்...,unknown_state
0:51 Arya And Syesha Marriage again,unknown_state
yuvan ajith combaku evlo naala wait pannen,Positive
இது ஒரு குறும்படம் ஒரு 5 வருடம் முன்பு பார்த்தேன்... படம் பெயர் கேக்க பேக்க (keka. Beka) பார்க்காதவர்க போய் பாருங்க உங்களுக்கே தெரியும்...,Positive
Koja different aana movie  interesting,Positive
இயக்குனர் பா.ரஞ்சித் தனது படங்களில் பேசியது சாதிய கொடுமைகள்... இயக்குனர் மோகன் பேசுவது சுய சாதி பெருமை .. ரஞ்சித் எனும் மனிதர் சாதிகள் ஒழிந்து சமத்துவம் வளர படம் எடுப்பவர்.. மோகன் போன்ற இயக்குனர்கள் சாதி பெருமை பேசி நட்போடு இருப்போரை வழிமாற்றுபவர்.. ரஞ்சித் பொதுசமூகநீதி இயக்குனர். மோகன் தன்சமூகநீதி இயக்குனர். ரஞ்சித்துடன் ஒப்பிட தகுதி இல்லாதவர்.,unknown_state
who are you nanban aahh ila edhiriyaanu,Mixed_feelings
Trailer kola mass i am waiting,Positive
Surya Anna ninga vara level,Positive
"aiyooo thala nee vaa thala,,,,waiting ehh veriyaagudhu",Positive
Thala yoda ovevoru dialogue delivery um sema mass vera level Goosebumps overloaded,Positive
Vekkaiyin verithanam vera mathiri irukum pola... Vetrimaran sir.. u r legent... Adutha award readynu nenaikiren.,Positive
"Adhu ngk illa da #ntk ""$eeman""",Negative
1 Lakh views in just 24 minutes,Positive
Thala love u sooo much  vivegam rocks,Positive
Ippa ethuku da football..la Gear pandringa...it's not our game...,Negative
Veara level marana mass I am waiting for kaappaan movie,Positive
keep doin good movie...;)  love u...,Positive
Ponga Da Comedy Piceungla Enna Movie Vandhalum Pariyaerum Perumal Pola Varadhu Da JaibheeeM,Mixed_feelings
Padam pattaiya oda pokuthu ellarum ready aakikonga thalaivar thalaivar thaanya,Positive
Thaka fans ah iru dha like poduga,Positive
Analum director ku kusumbu jasthu finishing touch la vanchan paru Sema,Positive
Yenna da 3naalaiku approm trending la varuninga? Ini nee vayasuku vantha yenna varlana yenna moment,Positive
"Semma mass, after shivaji Rajini very nice make up and look, great star",Positive
Chiyan fan From      KERALA,Positive
ayyo chance ah illa.. thalaivar acting pudusu pusa irukkupa... vera yaarukum indha madri settagadhu.... adi poli... merattitinga,Positive
Thalaivarea kaalioda aatatha neenga kaatitinga   Ini thooku thurai oda alaparaiya naalaiku 1.30 ku Paapinga,Mixed_feelings
Superb indha Mari mayiru padatha eduthu jathi veriya thoondi vidunga da arumai arumai arumaiyo arumai🤬,Negative
சா(தீ) யை வேறறுப்போம்   தமிழனாய் ஒன்றினைவோம்   வாழ்க.தமிழ்,Positive
Padam vanthathum 13k dislike pottavaga yellam yea da dislike  pannom nu feel pannanum,Positive
ENNA HARRIS JAYARAJ-U............... DARK KNIGHT BGM LAM KEKKUDHU........PERIYA HANS ZIMMER IVURU.... ?!?!?!?!?!?!?!?,unknown_state
Dai enna da alrum oruaoru pera soli valthiringa enga da eruthinga evolo nalla eppa 🥴🥴🥴,Negative
Ipa enna Panna porom THALAIVAR:Sweet sapuda porom Vera level🤣🤣,Positive
tvaivaal aaaa aaaaaa vera level tvaivaal aaaa,Positive
Vera level yapo movie varum jayamravi awesome,Positive
"Kanchana 3 100 cr collect panna vachavankalukku, NGK Puriyaathu",Negative
அருமை அருமை நான் எதிர் பார்த்த படம்... என்னுடைய வேதனையை சொல்லும் படம்.... நன்றி நன்றி....,Positive
Second part erekuma ? Good making,Positive
Tholvi unthan padkatu ucham yeri kodikatu,Positive
singam singam dura singam seerum engu vaada vaada,Positive
780k likes on d way,Positive
Vani fans like panunga  Rithika fans like panunga  இந்த கம்மெண்ட போட்டே பிச்சை எடுக்குறானுங்க,unknown_state
Ilaiyaraaja film la Beethoven music... Super,Positive
Ellam Avan Seyal Part 2 maari iruku 🤣🤣🤣,Positive
Marana mass muchcha anilu ammaiyan vjmaaa ummah sollu hahaha,Mixed_feelings
joseph vijay chandrasekar as  joseph nd  Vijay kumar,Positive
Oru naal kandipaga release aagum .. blockbuster aagum ... Ipo server Sundaram movie pathi thaan pesinu irukanga producer side la irundhu.. confirm varum...,Mixed_feelings
Nejamave indha aaluku Enna vayasu indha mass kaamikuraru.....yeppa great,Positive
"1:34 yaarukellam itha kekum pothu edho tv advertisement maari thonichu  ""Kudumbathoda sernthu .......""",Positive
Daiii yennadaa viswasam bgm maadhiri irukku,Negative
Semmmaaaaaaaa trailar super jayamravi sir semmmmmmmmaaaaaaaaaa,Positive
இன்னும் 16  வருஷ கோமள இருந்தாலும்  அரசியலுக்கு வரவே மாட்டாரு ரஜினி அவங்க அடிமைக தா கோமாவுக்கு போகணும்,Negative
Ranjith bro pathukunga ipdi tha superstar padam irukanum,Mixed_feelings
உங்களுக்கு எதிரா கமெண்ட் பண்ணா டெலிட் பண்றிங்க. அடடே என்ன ஒரு புத்திசாலிதனம்,unknown_state
"சூப்பர் fast  ட்ரைலர், சூர்யாவின் பலவித கெட்டப்புகளை பார்க்கும் போது சிட்டிசன்  பட நியாபகம் வருது 🤔 வெற்றி பெற  வாழ்த்துக்கள்",Positive
"Iam Chittti Reloded version 2.O sema Massssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sssssssssssssssssssss Vera leval",Positive
ayyo nanga ninacha thalaivaraaaa screen la pakka poraaa jan10th   superrr starrrrr marana masss tnqqqq karthik subbraj anna,Positive
i love you annaaaa niceee,Positive
Surya anna always mass solravanga mattum hi sollunga,unknown_state
Mani sir padama ithu waiting to watch,unknown_state
Yow pandey enna ya   unmaiya ve nadikka poitta,Positive
Ennada kaila laddu'a kuduthutu trailer'la jilebi'a pichi potrukingaa....    Oruvelai pink movie kooda ippadi dhaa irukumoo🤪🤪🤪🤪,Mixed_feelings
karthik suppuraj ni theivam ya sonnatha senjita ni thalaivar veriyan,Positive
வாரே... வா செம ஆக்சன் பேக் இருக்கு.Heavy expectation eagerly waiting,Positive
வாவ் வாவ் ......Super star.. Santhosathala haeart nindidum pola erkku.!! Super super,Positive
"Thalaivar Solrathu dan, Ellame Mela Irukkavan Paarthupan  #",Positive
get  well soon  amma  cm vijay  fans,Positive
finishing touch dhaanya semma....idhu 96...,Positive
Very nice super star Vera level,Positive
Mokka  Hindi movieya apadiye remake pannirukan Avlo worth illa mokka than,Negative
thala kku midnight la trailar release pamnalum therikavidum marhavanga vilambaram kotuthuttu day la release pannalum thala nerungamudiyadu thala matum pagalla release panna ivanunga yellam jujupi.....   inime pagalla sadichitom yenru yaarum sollathingada..... thala thala thanda.......,Mixed_feelings
Starting Looks like king liar Malayalam movie,Mixed_feelings
Gapla thala - Thalapathy senchutingale... Yemma ipdi panninga but nallaruku,Mixed_feelings
Super dialogue  Oruthar mela visvasam kattrathukkaga innoruthavarai asinga paduthathinga,Positive
கீர்த்தி சுரேஷ் கு ஆம்பள  getup போட்ட மாதிரியே இருக்கானே,Positive
Vaa thalaiva..ENPT ku serthu idhula bangam pandrom..! !,Positive
எத்தனை பெரியார் வந்தாலும் தமிழ்நாடு மக்கள் திருந்த மாட்டார்கள்..... பகுத்தறிவு \rஇல்லாத\r மக்கள்,Negative
Kulandhaigal kappagam la kuda indha padam odaadhu,Negative
Paka mass padam 1000 days ultra blockbuster sama work out 🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤜🤛,Positive
YouTube Ange view illa like varuthu,unknown_state
padam nala ila nee setha da mavane,Negative
Ennapa ellame malayalam comments ah irukku surya semma gethu,Positive
Intha padathula 2 smile iruku  different type of smile  that is  ajith sonna dialouge ஒருத்தவங்க மேல உள்ள விசுவாசத்தினாலே மத்தவங்கள அசிங்கப்படுத்தாதீங்க,Mixed_feelings
All the best from rocking star Yash fans karnataka,Positive
bhairava kola maaasss fans made video...vijay fans must watch,Positive
Andha bike adhu IMPULSE ah?🤔 Illa modified Fz ?,Positive
Who like #Rasool ?   Makkal Selvan,unknown_state
பொள்ளாச்சி சம்பவத்தை காட்டியிருக்கலாம்... ஓ அது சொந்த சாதிக்காரன் பண்ணுணதா,Mixed_feelings
